id,name,longname,nationality,age,ova,pot,club,contract,positions,height,weight,preferred_foot,bov,best_position,joined,loan_date_end,value,wage,release_clause,attacking,crossing,finishing,heading_accuracy,short_passing,volleys,skill,dribbling,curve,fk_accuracy,long_passing,ball_control,movement,acceleration,sprint_speed,agility,reactions,balance,power,shot_power,jumping,stamina,strength,long_shots,mentality,aggression,interceptions,positioning,vision,penalties,composure,defending,marking,standing_tackle,sliding_tackle,goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,total_stats,base_stats,wf,sm,aw,dw,ir,pac,sho,pas,dri,def,phy,hits,contract_start,contract_end,contract_length,value_per_overall,age_group
258948,Fortuño,Ángel Fortuño Viñas,Spain,18,62,82,"



RCD Espanyol",2020 ~ 2021,GK,183.0,77.0,Right,62,GK,"Jul 1, 2020",Not on Loan,975000.0,500.0,1.3,61,14,9,13,18,7,80,13,13,11,24,19,163,18,30,22,49,44,193,46,70,27,45,5,104,33,7,6,40,18,37,33,9,14,10,312,62,60,61,63,66,946,337,3,1,Medium,Medium,1 ★,62,60,61,66,25,63,53,2020.0,2021.0,1.0,15725.806451612903,Young
222853,Hou Yongyong,Yongyong Hou,China PR,22,62,72,"



Beijing Sinobo Guoan FC",2019 ~ 2022,"RM, CM",183.0,74.0,Right,63,CAM,"Jan 31, 2019",Not on Loan,900000.0,3000.0,900000.0,259,56,49,54,61,39,297,62,59,59,56,61,341,73,71,72,61,64,299,54,67,65,61,52,256,44,42,60,61,49,58,130,52,39,39,65,11,13,14,12,15,1647,349,3,3,Medium,Medium,1 ★,72,51,59,63,45,59,9,2019.0,2022.0,3.0,14516.129032258064,Young
226181,H. Al Jayzani,Hamad Al Jayzani,Saudi Arabia,27,62,63,"



Al Wehda",2020 ~ 2023,"LB, RB",173.0,72.0,Right,62,LB,"Feb 7, 2020",Not on Loan,425000.0,4000.0,518000.0,212,54,30,45,53,30,219,51,41,27,52,48,354,78,74,75,54,73,298,51,71,88,62,26,240,66,55,48,34,37,46,170,55,56,59,56,14,13,6,11,12,1549,337,3,2,High,High,1 ★,76,35,47,54,55,70,2,2020.0,2023.0,3.0,6854.8387096774195,Prime
238725,K. Tshiembe,Kevin Tshiembe,Denmark,23,62,70,"



Lyngby BK",2017 ~ 2021,CB,185.0,83.0,Right,64,CB,"Jul 1, 2017",Not on Loan,825000.0,2000.0,580000.0,198,35,19,62,60,22,209,41,34,26,52,56,307,70,74,48,58,57,268,43,70,62,74,19,218,66,60,29,31,32,50,174,58,59,57,47,10,13,8,10,6,1421,318,3,2,Medium,Medium,1 ★,72,25,45,48,59,69,3,2017.0,2021.0,4.0,13306.451612903225,Young
177285,R. Vincelot,Romain Vincelot,France,34,62,62,"



Stevenage",2020 ~ 2021,"CDM, CM, CB",177.0,71.0,Right,62,CDM,"Jul 24, 2020",Not on Loan,140000.0,2000.0,210000.0,262,56,42,61,59,44,253,53,43,45,57,55,270,51,42,55,63,59,304,45,75,63,77,44,287,69,61,49,59,49,65,178,60,60,58,53,6,12,10,10,15,1607,334,3,2,Medium,High,1 ★,46,44,57,55,60,72,3,2020.0,2021.0,1.0,2258.064516129032,Veteran
201094,B. Garratt,Ben Garratt,England,26,62,64,"



Burton Albion",2019 ~ 2021,GK,185.0,66.0,Right,62,GK,"Oct 18, 2019",Not on Loan,375000.0,2000.0,502000.0,75,12,12,14,22,15,84,11,13,15,23,22,263,51,48,56,50,58,194,44,58,30,49,13,132,38,15,12,49,18,49,36,10,15,11,308,65,58,58,61,66,1092,357,2,1,Medium,Medium,1 ★,65,58,58,66,49,61,3,2019.0,2021.0,2.0,6048.387096774193,Prime
211846,S. Amro,Sari Amro,Saudi Arabia,30,62,62,"



Abha Club",2020 ~ 2021,LB,178.0,72.0,Left,62,LB,"Jan 31, 2020",Not on Loan,350000.0,2000.0,396000.0,261,62,46,50,61,42,267,52,54,47,60,54,342,73,73,68,56,72,316,49,80,72,69,46,282,61,60,54,58,49,48,169,55,57,57,47,8,11,12,7,9,1684,359,3,2,Medium,High,1 ★,73,47,59,55,56,69,1,2020.0,2021.0,1.0,5645.1612903225805,Veteran
238726,G. Marcussen,Gustav Marcussen,Denmark,22,62,70,"



KFC Uerdingen 05",2020 ~ 2022,LW,179.0,70.0,Right,64,RM,"Sep 23, 2020",Not on Loan,900000.0,2000.0,743000.0,269,58,56,46,60,49,275,64,55,39,53,64,343,74,76,67,55,71,291,57,64,63,56,51,252,51,39,59,54,49,46,119,34,43,42,51,6,14,6,13,12,1600,347,2,2,Medium,Medium,1 ★,75,55,56,64,40,57,3,2020.0,2022.0,2.0,14516.129032258064,Young
253577,P. Méndez,Paolo Méndez,Peru,21,62,66,"



Deportivo Binacional",2019 ~ 2024,CAM,167.0,62.0,Right,64,CAM,"Jan 1, 2019",Not on Loan,575000.0,500.0,890000.0,231,38,61,29,62,41,262,59,39,41,59,64,335,68,71,70,59,67,306,38,72,75,63,58,248,54,38,59,62,35,44,109,44,40,25,45,8,9,12,8,8,1536,343,3,2,Medium,Medium,1 ★,70,53,55,62,38,65,3,2019.0,2024.0,5.0,9274.193548387097,Young
256902,V. Lobry,Victor Lobry,France,25,62,66,"



Pau FC",2020 ~ 2021,"CM, CDM",181.0,70.0,Left,64,CM,"Jun 12, 2020",Not on Loan,550000.0,1000.0,684000.0,245,60,41,42,66,36,306,58,58,62,68,60,323,72,68,59,57,67,297,59,65,75,52,46,291,60,54,58,68,51,55,143,45,50,48,56,10,12,12,8,14,1661,349,3,2,High,Low,1 ★,70,47,65,59,48,60,2,2020.0,2021.0,1.0,8870.967741935483,Prime
221831,Shin Chang Moo,Chang Moo Shin,Korea Republic,27,62,62,"



Daegu FC",2014 ~ 2025,"CM, ST",170.0,67.0,Left,63,CAM,"Jan 1, 2014",Not on Loan,425000.0,2000.0,375000.0,259,48,55,41,65,50,305,59,58,62,61,65,338,64,63,72,57,82,311,58,59,76,53,65,303,63,59,61,67,53,58,116,45,36,35,57,6,10,15,11,15,1689,350,3,2,Medium,Medium,1 ★,63,58,61,63,44,61,1,2014.0,2025.0,11.0,6854.8387096774195,Prime
222087,T. Golley,Timm Golley,Germany,29,62,62,"



1. FC Saarbrücken",2019 ~ 2021,"RM, LM, CM",184.0,74.0,Right,62,RM,"Jul 1, 2019",Not on Loan,400000.0,1000.0,435000.0,276,61,55,51,62,47,283,61,61,48,50,63,340,76,74,68,56,66,289,60,58,61,56,54,259,56,42,58,54,49,55,103,36,33,34,40,11,7,8,8,6,1590,345,3,3,Medium,Medium,1 ★,75,55,58,62,38,57,7,2019.0,2021.0,2.0,6451.612903225807,Prime
241287,Yaki Yen,Yaki Aithamy Yen Tavio,Chinese Taipei,31,62,62,"



Qingdao Huanghai F.C.",2018 ~ 2020,CB,184.0,73.0,Right,62,CB,"Apr 12, 2018",Not on Loan,275000.0,3000.0,357000.0,212,58,23,64,39,28,220,54,27,53,38,48,325,68,65,70,63,59,295,61,67,65,71,31,219,64,67,26,22,40,51,185,54,67,64,43,6,11,9,6,11,1499,324,3,2,Medium,Medium,1 ★,66,33,39,55,63,68,2,2018.0,2020.0,2.0,4435.4838709677415,Veteran
255108,L. Ramírez,Luis Ramírez,Venezuela,22,62,68,"



Caracas FC",2020 ~ 2022,CM,178.0,73.0,Right,64,CAM,"Jan 1, 2020",Not on Loan,625000.0,500.0,940000.0,247,44,60,37,67,39,267,59,49,35,59,65,319,59,62,69,59,70,290,53,55,72,61,49,274,42,62,59,62,49,52,139,37,60,42,46,6,8,8,14,10,1582,345,5,2,Medium,Medium,1 ★,61,55,58,62,49,60,1,2020.0,2022.0,2.0,10080.645161290322,Young
250759,E. Ramaj,Elsamed Ramaj,Albania,24,62,68,"



VfB Lübeck",2020 ~ 2021,"LM, CAM, ST",175.0,71.0,Left,63,LM,"Jun 23, 2020",Not on Loan,625000.0,750.0,701000.0,275,57,56,53,55,54,300,60,64,61,54,61,373,78,81,75,56,83,302,61,67,68,60,46,258,60,30,57,58,53,53,66,23,21,22,61,14,13,10,9,15,1635,344,2,3,High,Low,1 ★,80,55,57,63,27,62,6,2020.0,2021.0,1.0,10080.645161290322,Young
257159,Luís Santos,Luís Miguel Castelo Santos,Portugal,20,62,72,"



Boavista FC",2019 ~ 2021,"RM, LM",172.0,60.0,Right,63,RM,"Jul 1, 2019",Not on Loan,875000.0,1000.0,1.2,271,60,52,45,55,59,269,67,51,45,41,65,373,83,79,83,52,76,244,59,44,53,43,45,220,30,26,59,52,53,53,79,24,28,27,52,6,15,8,8,15,1508,326,3,3,Medium,Medium,1 ★,81,53,53,68,28,43,2,2019.0,2021.0,2.0,14112.90322580645,Young
201864,S. Thomas,Simon Thomas,Canada,30,62,63,"



Sarpsborg 08 FF",2020 ~ 2020,GK,191.0,77.0,Right,62,GK,"Sep 10, 2020",Not on Loan,300000.0,750.0,318000.0,93,14,20,10,29,20,97,14,14,14,32,23,235,54,28,37,56,60,235,44,72,34,73,12,148,42,24,12,46,24,41,44,10,15,19,307,64,63,58,61,61,1159,347,1,1,Medium,Medium,1 ★,64,63,58,61,40,61,2,2020.0,2020.0,0.0,4838.709677419355,Veteran
172680,S. Sinclair,Stuart Sinclair,England,32,62,62,"



Walsall",2019 ~ 2021,CM,170.0,67.0,Right,64,CDM,"Jul 1, 2019",Not on Loan,325000.0,3000.0,403000.0,271,54,52,55,63,47,282,59,55,46,61,61,357,68,68,77,62,82,340,58,76,82,69,55,314,82,62,57,60,53,63,185,61,62,62,45,8,6,12,8,11,1794,380,3,2,High,High,1 ★,68,54,59,63,61,75,3,2019.0,2021.0,2.0,5241.935483870968,Veteran
255880,M. Correa,Martín Correa,Uruguay,28,62,62,"



Liverpool Fútbol Club",2020 ~ 2024,"LM, RW",167.0,63.0,Right,62,LM,"Jan 30, 2020",Not on Loan,400000.0,500.0,645000.0,255,56,60,38,63,38,262,64,42,38,55,63,334,70,70,62,62,70,224,33,51,58,41,41,238,40,38,54,57,49,43,104,33,38,33,57,12,12,8,11,14,1474,322,3,3,Medium,Medium,1 ★,70,49,57,64,36,46,1,2020.0,2024.0,4.0,6451.612903225807,Prime
238473,E. Mašović,Erhan Mašović,Serbia,21,62,74,"



VfL Bochum 1848",2020 ~ 2023,CB,189.0,74.0,Right,64,CB,"Oct 5, 2020",Not on Loan,925000.0,2000.0,900000.0,203,22,28,64,61,28,216,49,27,24,57,59,280,53,55,61,56,55,249,42,54,60,67,26,227,66,59,23,48,31,49,184,60,63,61,36,5,5,8,13,5,1395,309,3,2,Medium,Medium,1 ★,54,30,46,54,61,64,3,2020.0,2023.0,3.0,14919.354838709678,Young
244881,N. Tiknizyan,Nair Tiknizyan,Russia,21,62,75,"



PFC CSKA Moscow",2016 ~ 2025,"LM, LB",180.0,75.0,Left,63,LM,"Sep 30, 2016",Not on Loan,975000.0,6000.0,1.3,273,64,55,43,61,50,276,65,61,40,47,63,310,74,73,54,44,65,285,58,63,66,58,40,240,32,40,56,49,63,46,153,51,51,51,45,9,9,5,11,11,1582,347,3,2,High,Medium,1 ★,73,53,56,62,48,55,9,2016.0,2025.0,9.0,15725.806451612903,Young
230290,Dêniro Prestes,Dêniro Rubens Prestes Cadete,Brazil,20,62,62,"



Ceará Sporting Club",2019 ~ 2023,ST,187.0,82.0,Right,62,ST,"Jan 1, 2019",Not on Loan,450000.0,2000.0,665000.0,271,33,63,72,47,56,246,59,45,47,38,57,262,45,49,60,56,52,341,70,67,64,80,60,271,70,22,66,51,62,65,64,24,21,19,75,14,14,15,13,19,1530,313,3,2,Medium,Medium,1 ★,47,64,44,58,27,73,1,2019.0,2023.0,4.0,7258.064516129032,Young
254368,L. Arce,Luis Arce,Ecuador,26,62,65,"



LDU Quito",2020 ~ 2021,CDM,175.0,68.0,Right,63,CDM,"Jan 9, 2020",Not on Loan,475000.0,500.0,796000.0,245,50,39,55,66,35,237,48,36,34,60,59,304,70,66,67,47,54,274,50,52,72,63,37,257,60,61,44,49,43,48,180,62,63,55,58,13,11,15,9,10,1555,342,3,2,Medium,Medium,1 ★,68,41,55,53,61,64,1,2020.0,2021.0,1.0,7661.290322580645,Prime
240786,A. Koiki,Ali Koiki,England,20,62,74,"



Burnley",2017 ~ 2023,LB,187.0,81.0,Left,62,LB,"Jul 1, 2017",Not on Loan,925000.0,6000.0,1.1,272,59,54,53,57,49,254,61,48,34,49,62,340,77,77,69,53,64,300,59,54,67,69,51,268,57,56,51,45,59,44,166,51,58,57,47,14,11,6,9,7,1647,365,2,3,High,Medium,1 ★,77,54,52,62,55,65,45,2017.0,2023.0,6.0,14919.354838709678,Young
233114,J. Riley,Joe Riley,England,23,62,67,"



Carlisle United",2020 ~ 2021,"RB, RWB",183.0,71.0,Right,62,RB,"Aug 5, 2020",Not on Loan,550000.0,2000.0,639000.0,242,60,31,55,55,41,286,59,55,58,56,58,338,71,72,64,57,74,283,53,64,60,61,45,263,56,58,55,52,42,57,178,59,60,59,46,8,6,12,13,7,1636,347,3,3,Medium,Medium,1 ★,72,40,56,60,59,60,9,2020.0,2021.0,1.0,8870.967741935483,Young
239258,E. Banda,Emmanuel Banda,Zambia,22,62,69,"



Djurgårdens IF",2020 ~ 2022,"CAM, CM",178.0,73.0,Left,64,CAM,"Feb 22, 2020",Not on Loan,800000.0,1000.0,616000.0,294,64,53,46,63,68,317,62,65,65,62,63,343,76,60,71,63,73,337,73,87,58,59,60,248,41,43,52,64,48,59,148,41,56,51,51,13,11,6,7,14,1738,357,3,3,High,Medium,1 ★,67,59,63,64,47,57,3,2020.0,2022.0,2.0,12903.225806451614,Young
256900,A. Mahmoud,Abdallahi Mahmoud,Mauritania,20,62,75,"



Deportivo Alavés",2018 ~ 2021,"CM, CDM, CB",187.0,75.0,Right,65,CDM,"Aug 8, 2018",Not on Loan,950000.0,3000.0,1.6,217,28,50,53,64,22,247,61,33,31,58,64,291,60,66,58,60,47,321,54,68,67,74,58,287,60,65,64,61,37,48,179,60,64,55,60,12,12,12,12,12,1602,357,3,2,Medium,High,1 ★,63,51,52,61,61,69,9,2018.0,2021.0,3.0,15322.58064516129,Young
201921,N. Ajose,Nicky Ajose,England,28,62,62,"



Exeter City",2019 ~ 2021,ST,173.0,78.0,Right,62,ST,"Jul 3, 2019",Not on Loan,400000.0,3000.0,569000.0,285,56,62,59,53,55,277,61,59,56,41,60,352,71,73,75,60,73,309,65,58,66,60,60,262,46,32,63,58,63,61,96,34,32,30,64,8,13,12,16,15,1645,344,4,3,High,Medium,1 ★,72,62,53,63,35,59,5,2019.0,2021.0,2.0,6451.612903225807,Prime
165787,J. Ortiz,Jorge Ortiz,Argentina,36,62,62,"



Patronato",2020 ~ 2021,"CM, CDM",180.0,74.0,Right,62,CM,"Jul 23, 2020",Not on Loan,130000.0,2000.0,145000.0,281,55,52,49,65,60,302,55,62,64,63,58,323,64,65,69,62,63,323,61,73,69,60,60,320,73,63,63,66,55,62,172,66,55,51,49,9,16,6,9,9,1770,368,3,3,Medium,Medium,1 ★,65,57,63,58,59,66,2,2020.0,2021.0,1.0,2096.7741935483873,Veteran
256398,P. Bizoza,Parfait Bizoza,Burundi,21,62,73,"



Aalesunds FK",2020 ~ 2022,"CDM, CM",185.0,75.0,Right,65,CB,"Mar 2, 2020",Not on Loan,850000.0,600.0,689000.0,245,42,48,65,62,28,241,53,39,36,57,56,309,65,68,55,59,62,308,42,72,73,74,47,265,63,61,44,52,45,58,180,60,62,58,46,5,10,10,7,14,1594,352,3,2,Medium,Medium,1 ★,67,45,53,55,61,71,5,2020.0,2022.0,2.0,13709.677419354839,Young
236171,Felipe Soldivia,Felipe Melvin Soldivia Costa,Brazil,20,62,62,"



Ceará Sporting Club",2019 ~ 2023,"CAM, CM",173.0,67.0,Right,62,CAM,"Jan 1, 2019",Not on Loan,450000.0,2000.0,665000.0,256,49,51,39,68,49,292,61,68,45,53,65,364,67,70,73,73,81,301,63,72,70,51,45,316,68,66,57,59,66,70,102,14,53,35,51,8,14,13,6,10,1682,347,3,2,Medium,Medium,1 ★,69,53,59,65,41,60,4,2019.0,2023.0,4.0,7258.064516129032,Young
255115,J. Rivas,Jesús Rivas,Mexico,17,62,79,"



U.N.A.M.",2020 ~ 2021,RB,171.0,62.0,Right,62,RB,"Jan 1, 2020",Not on Loan,950000.0,500.0,1.3,213,58,35,46,42,32,206,59,32,39,28,48,328,65,70,52,59,82,218,27,63,64,36,28,237,55,62,43,38,39,49,190,64,64,62,47,7,13,5,14,8,1439,308,3,2,Medium,High,1 ★,68,32,42,56,62,48,26,2020.0,2021.0,1.0,15322.58064516129,Young
236940,Darío Poveda,Darío Poveda Romera,Spain,23,62,71,"



Getafe CF","Jun 30, 2021 On Loan",ST,185.0,75.0,Right,64,ST,"Jul 23, 2018","Jun 30, 2021",900000.0,8000.0,0.0,287,45,67,66,57,52,262,62,40,51,45,64,280,53,51,57,59,60,297,63,65,48,62,59,226,35,14,65,57,55,54,64,19,22,23,54,12,10,6,15,11,1470,306,3,2,Medium,Medium,1 ★,52,63,52,62,24,53,14,Free Agent,Free Agent,,14516.129032258064,Young
241036,G. Marsh,George Marsh,England,21,62,74,"



Tottenham Hotspur",2017 ~ 2021,"CDM, RB",178.0,68.0,Right,63,CDM,"Jul 1, 2017",Not on Loan,925000.0,8000.0,1.1,249,56,41,53,63,36,264,54,47,43,60,60,303,66,57,57,58,65,296,60,73,71,57,35,269,68,60,39,53,49,54,185,59,64,62,45,7,14,9,5,10,1611,343,3,2,Medium,Medium,1 ★,61,44,57,57,60,64,39,2017.0,2021.0,4.0,14919.354838709678,Young
245900,L. Binks,Luis Binks,England,18,62,79,"



Montreal Impact","Dec 31, 2020 On Loan",CB,188.0,86.0,Left,64,CB,"Aug 16, 2020","Dec 31, 2020",950000.0,1000.0,0.0,209,35,23,59,64,28,214,44,30,33,52,55,290,59,63,52,60,56,247,43,64,46,68,26,235,62,61,24,40,48,51,184,59,64,61,37,5,6,10,10,6,1416,310,3,2,Medium,Medium,1 ★,61,29,48,50,61,61,38,Free Agent,Free Agent,,15322.58064516129,Young
254348,G. Olguín,Gustavo Olguín,Bolivia,25,62,68,"



Oriente Petrolero",2017 ~ 2024,CB,184.0,85.0,Left,64,CB,"Jun 30, 2017",Not on Loan,550000.0,500.0,881000.0,192,35,29,64,39,25,204,36,39,30,52,47,239,53,47,39,49,51,287,39,83,62,82,21,209,47,60,25,35,42,44,191,62,65,64,48,10,10,9,12,7,1370,293,3,2,Low,High,1 ★,50,30,39,41,63,70,1,2017.0,2024.0,7.0,8870.967741935483,Prime
226189,Lü Haidong,Haidong Lü,China PR,28,62,62,"



Shenzhen FC",2016 ~ 2021,"LB, LWB, LM",180.0,70.0,Left,62,LB,"Feb 3, 2016",Not on Loan,350000.0,3000.0,388000.0,250,63,43,49,53,42,244,53,48,37,52,54,317,68,63,62,57,67,286,56,51,68,63,48,261,57,57,53,62,32,55,183,60,62,61,56,12,8,10,15,11,1597,344,3,2,High,Medium,1 ★,65,47,56,55,59,62,4,2016.0,2021.0,5.0,5645.1612903225805,Prime
248205,K. Maradishvili,Konstantin Maradishvili,Russia,20,62,75,"



PFC CSKA Moscow",2018 ~ 2025,"CDM, CM",179.0,70.0,Right,63,CAM,"Jan 1, 2018",Not on Loan,900000.0,5000.0,1.2,267,56,54,50,64,43,274,64,40,48,60,62,317,62,69,55,61,70,273,60,56,56,50,51,281,66,58,58,60,39,60,184,62,62,60,52,10,15,8,7,12,1648,357,3,2,Medium,High,1 ★,66,54,59,63,60,55,8,2018.0,2025.0,7.0,14516.129032258064,Young
197774,C. McAleny,Conor McAleny,England,27,62,62,"



Oldham Athletic",2020 ~ 2021,ST,178.0,66.0,Right,64,RW,"Aug 18, 2020",Not on Loan,425000.0,3000.0,569000.0,294,62,63,50,61,58,297,64,62,58,50,63,365,72,75,74,66,78,252,61,33,49,46,63,255,54,24,62,54,61,50,58,24,17,17,48,8,13,6,10,11,1569,332,3,3,High,Medium,1 ★,74,62,58,66,24,48,18,2020.0,2021.0,1.0,6854.8387096774195,Prime
226190,Shi Zhe,Zhe Shi,China PR,27,62,63,"



Qingdao Huanghai F.C.",2016 ~ 2021,"LB, CDM",170.0,66.0,Left,62,LB,"Feb 26, 2016",Not on Loan,425000.0,3000.0,488000.0,256,59,60,42,61,34,247,57,33,40,59,58,306,64,64,57,59,62,284,46,66,61,67,44,285,64,62,62,60,37,59,176,52,61,63,39,9,8,8,8,6,1593,354,3,2,High,Medium,1 ★,64,52,58,58,57,65,5,2016.0,2021.0,5.0,6854.8387096774195,Prime
239502,W. Bianda,William Bianda,France,20,62,72,"



SV Zulte-Waregem",2018 ~ 2023,CB,185.0,82.0,Left,64,CB,"Jul 1, 2018",Not on Loan,825000.0,2000.0,765000.0,189,31,20,63,53,22,211,47,32,31,48,53,251,51,51,40,53,56,250,36,67,52,69,26,224,63,57,28,35,41,55,191,70,62,59,56,12,6,15,13,10,1372,294,2,2,Medium,Medium,1 ★,51,26,42,49,63,63,25,2018.0,2023.0,5.0,13306.451612903225,Young
254350,J. Lara,Juan Lara,Ecuador,31,62,62,"



El Nacional",2019 ~ 2024,CB,188.0,76.0,Right,62,CB,"Jun 26, 2019",Not on Loan,275000.0,500.0,495000.0,245,55,42,60,53,35,274,47,64,63,49,51,267,44,60,56,63,44,354,78,75,65,81,55,257,60,61,35,42,59,62,178,59,62,57,51,10,14,6,8,13,1626,340,3,2,Medium,Medium,1 ★,53,52,52,50,60,73,2,2019.0,2024.0,5.0,4435.4838709677415,Veteran
198543,A. Greene,Aaron Greene,Republic of Ireland,30,62,62,"



Shamrock Rovers",2018 ~ 2020,"ST, LM",177.0,79.0,Left,62,ST,"Jul 7, 2018",Not on Loan,400000.0,850.0,465000.0,280,52,57,58,61,52,284,60,57,50,55,62,350,80,84,70,53,63,310,63,51,70,73,53,275,65,32,64,56,58,54,101,30,36,35,49,7,11,7,8,16,1649,364,3,3,High,High,1 ★,82,58,57,61,36,70,1,2018.0,2020.0,2.0,6451.612903225807,Veteran
235140,J. Buus,Jacob Buus,Denmark,23,62,68,"



AC Horsens",2020 ~ 2023,RB,177.0,69.0,Right,63,RWB,"Aug 1, 2020",Not on Loan,600000.0,2000.0,544000.0,217,66,26,43,56,26,235,57,47,32,41,58,323,69,66,57,58,73,276,39,72,78,63,24,241,48,57,58,53,25,59,166,58,53,55,56,6,10,13,13,14,1514,328,3,3,High,Medium,1 ★,67,30,54,58,55,64,1,2020.0,2023.0,3.0,9677.41935483871,Young
222351,Luo Jing,Jing Luo,China PR,26,62,63,"



Jiangsu Suning FC",2019 ~ 2022,"LM, RM, ST",180.0,72.0,Right,63,ST,"Feb 15, 2019",Not on Loan,475000.0,4000.0,569000.0,298,55,55,67,62,59,303,64,59,61,60,59,316,65,67,51,63,70,314,68,64,65,57,60,303,61,51,60,61,70,60,187,58,65,64,65,13,12,13,15,12,1786,367,3,2,Medium,Medium,1 ★,66,60,60,61,60,60,1,2019.0,2022.0,3.0,7661.290322580645,Prime
246415,N. Fadiga,Noah Fadiga,Belgium,20,62,73,"



Heracles Almelo",2020 ~ 2023,RB,187.0,77.0,Left,63,LM,"Jul 20, 2020",Not on Loan,825000.0,1000.0,784000.0,260,62,50,52,56,40,265,62,44,43,54,62,348,74,77,71,59,67,291,55,58,66,72,40,284,67,52,59,54,52,59,166,55,52,59,45,12,9,6,10,8,1659,366,5,3,High,Medium,1 ★,76,49,55,63,54,69,7,2020.0,2023.0,3.0,13306.451612903225,Young
251535,A. Guendouz,Alexis Guendouz,France,24,62,69,"



AS Saint-Étienne",2017 ~ 2021,GK,189.0,89.0,Left,62,GK,"Jul 1, 2017",Not on Loan,675000.0,3000.0,715000.0,65,13,7,14,25,6,74,10,14,14,18,18,165,32,30,26,38,39,185,49,51,22,58,5,92,27,11,5,33,16,28,30,5,11,14,318,66,62,65,58,67,929,349,3,1,Medium,Medium,1 ★,66,62,65,67,31,58,4,2017.0,2021.0,4.0,10887.09677419355,Young
256399,S. Sno,Shaquill Sno,Netherlands,24,62,68,"



Aalesunds FK",2020 ~ 2022,RB,176.0,70.0,Right,63,RWB,"Feb 14, 2020",Not on Loan,600000.0,750.0,544000.0,253,56,52,51,57,37,266,62,50,42,52,60,356,80,77,69,56,74,293,52,65,66,63,47,255,55,57,50,50,43,53,174,56,60,58,54,15,7,8,11,13,1651,363,3,2,Medium,Medium,1 ★,78,50,54,62,57,62,1,2020.0,2022.0,2.0,9677.41935483871,Young
257423,A. Escobar,Armando Escobar,Mexico,26,62,63,"



Club Atlas",2020 ~ 2024,LB,172.0,69.0,Left,62,LB,"Jul 1, 2020",Not on Loan,425000.0,2000.0,533000.0,223,50,28,56,60,29,221,50,30,31,60,50,303,66,63,50,51,73,258,50,70,65,50,23,231,46,60,40,45,40,46,193,58,70,65,55,15,10,12,11,7,1484,317,2,2,High,Medium,1 ★,64,33,52,51,63,54,1,2020.0,2024.0,4.0,6854.8387096774195,Prime
222864,J. Rose,Jack Rose,England,25,62,68,"



Walsall",2020 ~ 2022,GK,191.0,75.0,Right,62,GK,"Sep 3, 2020",Not on Loan,500000.0,2000.0,585000.0,88,15,14,15,29,15,91,18,11,19,23,20,208,41,43,32,57,35,190,44,54,29,45,18,110,25,15,10,31,29,49,48,11,18,19,307,64,60,58,61,64,1042,349,3,1,Medium,Medium,1 ★,64,60,58,64,42,61,10,2020.0,2022.0,2.0,8064.5161290322585,Prime
239504,J. Gordon,Josh Gordon,England,25,62,66,"



Walsall",2018 ~ 2021,"ST, RM",178.0,70.0,Right,64,ST,"Aug 9, 2018",Not on Loan,550000.0,3000.0,730000.0,284,53,62,57,56,56,273,61,55,43,52,62,377,77,79,80,59,82,352,60,83,83,72,54,309,84,50,62,55,58,58,141,51,48,42,50,11,15,6,11,7,1786,384,3,3,Medium,High,1 ★,78,60,54,64,50,78,1,2018.0,2021.0,3.0,8870.967741935483,Prime
241809,T. Al Ammar,Turki Al Ammar,Saudi Arabia,20,62,76,"



Al Shabab",2015 ~ 2024,"CM, CAM, CDM",172.0,68.0,Right,65,RM,"Jul 1, 2015",Not on Loan,950000.0,5000.0,1.5,250,62,52,36,67,33,253,63,34,34,60,62,360,65,71,81,60,83,298,57,60,79,58,44,254,52,49,61,63,29,52,140,47,55,38,49,11,14,9,10,5,1604,354,3,3,High,Medium,1 ★,68,50,61,65,48,62,5,2015.0,2024.0,9.0,15322.58064516129,Young
185226,K. Watson,Keith Watson,Scotland,30,62,62,"



Ross County FC",2018 ~ 2021,"CB, RB",184.0,78.0,Right,62,CB,"Jul 4, 2018",Not on Loan,325000.0,1000.0,438000.0,279,61,43,63,61,51,233,56,53,14,57,53,281,55,52,61,54,59,310,61,61,67,68,53,236,66,57,26,53,34,62,190,64,62,64,59,8,16,10,10,15,1588,342,2,2,Medium,High,1 ★,53,48,56,56,62,67,1,2018.0,2021.0,3.0,5241.935483870968,Veteran
248202,Elias Ramírez,Elias Ramírez García,Spain,21,62,76,"



RCD Mallorca",2018 ~ 2021,GK,192.0,80.0,Right,62,GK,"Jul 1, 2018",Not on Loan,850000.0,900.0,1.3,59,13,10,9,19,8,66,7,12,11,19,17,294,61,59,60,62,52,203,45,70,21,60,7,75,16,6,5,36,12,30,28,5,12,11,305,61,63,60,55,66,1030,365,2,1,Medium,Medium,1 ★,61,63,60,66,60,55,7,2018.0,2021.0,3.0,13709.677419354839,Young
